country,advertiser_name,ad_campaign_id,dim_campaign_id,campaign_name,ad_type,campaign_start,campaign_end,optimization_type,impressions,clicks,spend,dpv_total,order_count_total,units_sold_total,product_sales_$_total
US,Redfox - ORB5C (ORB5C),2544798001,48551971,Redfox - SSDA - B01MXPZ27S - P23OBO3FV6JHPTRRMF6HDBDDVU - MOBILEADS - [Pirate Treasures][promo2][06...,MOBILE_AD_NETWORK,6/7/2017 7:00,6/21/2017 7:00,CTR,65304,66,3.26,78,5,5,0
US,W - San Francisco/Oakland/San Jose,2700802001,265224195,San Francisco/Oakland/San Jose - A/P/C - Sentra,AAP,8/3/2017 4:00,10/1/2017 3:59,CTR,132164,39,627.8248,,,,
US,MW - Toledo,2733329001,290569763,Toledo - A/P/C - Maxima,AAP,8/11/2017 4:00,9/1/2017 3:59,CTR,15610,11,99.9298,,,,
US,MA - Harrisburg-Lancaster-York,2719688001,284570074,Harrisburg-Lancaster-York - A/P/C - Maxima,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,6640,0,50.8283,,,,
US,Mars_Wrigley_US,3019643001,502210470,STRMSF70967_MDG0_GR_2017_DIS_AAP Brand Shoppers_GM_O-Y13H,AAP_MOBILE,11/1/2017 4:00,1/1/2018 4:59,PURCHASE,191080,259,558.9454,15726,482,561,11991.41
US,Ready Pac Foods Inc. - US,2867555001,388358065,Ready Pac Foods Inc. - US_Ready Pac 2017_AAP_10/01-11/13,AAP,10/1/2017 4:00,12/1/2017 4:59,CTR,5070800,4403,15561.047,122,16,18,93.99
US,NW - Honolulu,2701706001,266071695,Honolulu - A/P/C - Sentra,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,19409,8,147.9026,,,,
US,Hiscox,2265127001,9876456,Hiscox 2017 Q1 DR (51679),AAP,1/1/2017 5:00,1/1/2018 4:59,NONE,806066,486,4900.1499,0,0,0,0
US,Samsonite - US,2825480001,359272423,Samsonite - US_Samsonite_American Tourister_AVA+AAP_Q4 2017_AAP_10/09-12/24_eCommerce Remarketing,AAP_MOBILE,10/9/2017 4:00,12/25/2017 4:59,NONE,506308,95,1381.661,7905,355,375,22562.42
US,Mars_Wrigley_US,2890609001,399254595,STRMSF70418_MDG0_FM_4Q17_DIS_D-Comm Test_Phase 3_AAP_GM_O-WRZ4,AAP,10/2/2017 4:00,12/5/2017 4:59,PURCHASE,173026,41,909.9003,155,29,32,410.18
US,Ubtech - US,2818788001,356811162,Ubtech - US_UBTECH_Jimu_Q4Holiday2017_AAP Purchase Link-In_9/22-12/23,AAP_MOBILE,9/22/2017 4:00,12/24/2017 4:59,NONE,9516486,12224,4010.9918,1957,63,63,7368.3
US,Levi Strauss & Co.,2921463001,433082551,Levi's Holiday November 2017_BFCM_511_AAP Standard_Cyber Promo,AAP,11/27/2017 5:00,12/2/2017 4:59,PURCHASE,6766251,1771,20424.1788,21157,2032,2258,81708.65
US,Redfox - ARPUZ (ARPUZ),2932083001,445877137,Redfox - SSDA - B06Y42FVDH - UKZSZYA3KYDSBJHB5QCY24SSKM - MOBILEADS - Mod Downloader - 6/10/2017,MOBILE_AD_NETWORK,10/7/2017 7:00,10/14/2017 7:00,CTR,160549,98,35.41,209,37,37,0
US,Hewlett-Packard - US,2205060001,7005679,HP - Toner Supplies FY 2017 - AAP,AAP,12/1/2016 5:00,8/1/2017 3:59,NONE,10152185,516,21906.7235,16809,5196,6232,658616.39
US,Whirlpool - US,2452811001,21137824,Whirlpool Everydrop 2017 - AAP DEA Test,AAP,4/26/2017 4:00,6/27/2017 3:59,PURCHASE,4616709,804,10051.9119,13966,3191,3684,149983.3
US,Kill Cliff - US,2849373001,376380787,Kill Cliff - US_Kill Cliff_Q3Q4 2017_AAP_Core,AAP_MOBILE,9/25/2017 4:00,12/1/2017 4:59,PURCHASE,12981603,21653,41407.8046,25592,435,506,19172.12
US,Clorox - Glad,2438793001,20151185,GKP - Glad Trash Pro | FY17 AMJ | BT | US | Amazon - Kitchen Pro | DIS | Desktop,AAP,4/13/2017 4:00,6/26/2017 3:59,CSR,24029223,8086,114719.5676,9030,51,53,1078.72
US,Delta Faucet - US,2729754001,289200540,Delta_Faucet_MPS_107H2_AAP_Showerheads,AAP,8/11/2017 4:00,11/1/2017 3:59,NONE,270682,114,1302.7892,1136,78,86,7660.68
US,Vega - US,2398729001,16511491,Vega 2017 Full Year AMG Commitment - RTD AAP Q2,AAP_MOBILE,4/1/2017 4:00,7/1/2017 3:59,PURCHASE,7555541,11528,18821.8311,12815,139,159,3912.57
US,Redfox - OUTRI (OUTRI),2496597001,31518447,Redfox - SSDA - B014H8QKB8 - A25A3C2JGINGV4EZLH4PYZLZSU-031 - MOBILEADS - CC_AMZ_10CPC_2,MOBILE_AD_NETWORK,5/13/2017 8:00,5/27/2017 8:00,CTR,2465462,8656,500.97,4563,41,41,0
US,Redfox - RUC04 (RUC04),2377589001,15274548,Redfox - SSDA - B00ZQWP1CO - 4SCP7BTI4T4KNIJFFFREVSTM2Q - MOBILEADS - TropWorld Casino Entertainment,MOBILE_AD_NETWORK,3/10/2017 8:00,3/24/2017 7:00,CTR,317304,612,35.5,617,2,2,0
US,PVH Corp. (CRK Advertising),2388042001,15855705,CK Moonlight Extension - 3/21/17 - 6/30/17 - AAP,AAP_MOBILE,3/21/2017 4:00,7/1/2017 3:59,PURCHASE,28596794,42373,71111.0058,231806,24293,30760,711862.64
US,Fedex,2423670001,18888383,FY17 EC Perception Display (33414),AAP,4/5/2017 4:00,6/1/2017 3:59,CVR,2107194,1940,12566.2675,0,0,0,0
US,Microsoft - US,2462956001,21926665,Microsoft - US_MSFT_WDG_Surface June '17_AAP_5/25 - 6/30,AAP_MOBILE,4/26/2017 4:00,7/1/2017 3:59,PURCHASE,2999312,1789,4839.2458,3334,7,7,10374
US,LEGO U.S. - US,2558675001,53406732,LEGO U.S._Minidoll DC Super Hero Girls June'17_AAP_6/28-7/30,AAP,6/28/2017 4:00,7/31/2017 3:59,PURCHASE,6312235,1664,13853.4773,5397,564,586,12821.06
US,L'Oreal - US,2414551001,17441521,L'Oreal - US_LUSA Garnier Skin Active Q1-Q2 2017_AAP_4/1 - 4/30_Skin Active Phase 1 MOISTURE BOMB ONLY,AAP,4/1/2017 4:00,5/1/2017 3:59,PURCHASE,6156211,872,12284.5954,5730,534,606,4841.06
US,Hape Toys - US,2515731001,38324021,Hape Toys Q2 2017_AAP,AAP_MOBILE,6/1/2017 4:00,7/8/2017 3:59,PURCHASE,3566584,5713,12036.6363,6732,55,56,1550.27
US,Wellness Foods - US,2781912001,315773368,Wellness Foods - US_Simply Protein_Q3 2017_ ASIN Retargeting_AAP_9/11-10/16,AAP_MOBILE,9/11/2017 4:00,10/17/2017 3:59,PURCHASE,1835073,3075,5600.9977,3368,212,249,5814.66
US,I health - US,2469837001,22760081,I health - Estroven-May-June-2017 - AAP,AAP_MOBILE,5/1/2017 4:00,8/1/2017 3:59,CSR,20513489,82437,66500.5125,105832,32,43,571.82
US,P&G Scale,2489772001,29322034,OlayBody AMJ 2017_1,AAP,5/10/2017 4:00,7/1/2017 3:59,PURCHASE,152910,28,541.5294,51,3,3,58.72
US,Bai - US,2518660001,38987900,Bai - US_Bai 2017_Upfront_AAP_6/1-12/31,AAP_MOBILE,6/1/2017 4:00,1/1/2018 4:59,PURCHASE,52302368,79387,175098.1172,150961,12785,15268,295218.1
US,Nestle - US,2570382001,55604351,Nestle - US_BabyNes 2017_AAP__8/2-10/31_Viewability Guarantee,AAP,8/2/2017 4:00,11/1/2017 3:59,CTR,22289892,9360,87846.7176,730,45,82,3701.97
US,Icontrol Networks - US,2419664001,18302586,Icontrol Networks - US_Piper Q2 2017-AAP_04/03-06/30,AAP,4/3/2017 4:00,7/1/2017 3:59,PURCHASE,17060160,6350,35928.8193,857,11,11,1557.52
US,The Cookware Company - US,3069359001,562483537,The Cookware Company - US_Cookware Co 10 Year Anniversary Sept 2017 DEAR Blend_AAP eCommerce Remarketing_11/10-12/22,AAP,11/10/2017 5:00,12/23/2017 4:59,PURCHASE,7807326,1297,25846.6844,27779,1952,2006,97260.52
US,Land's End - US,2682861001,245520190,Land's End - US_Land's End_Prospecting_Aug-Sep-Oct2017_AAP Link Out_AAP CPA Link Out-Aug,AAP_MOBILE,7/29/2017 4:00,10/1/2017 3:59,CVR,16909381,44753,59298.2732,0,0,0,0
US,Squatty Potty - US,3120866001,593256363,Squatty Potty_Unicorn Gold_Q4 - AAP,AAP,11/24/2017 5:00,12/25/2017 4:59,PURCHASE,6443168,3310,23525.5167,9147,912,1069,11699.24
US,Global Brands Group-Fishman & Tobin Div - US,2603308001,72848198,Global Brands Group_Sportswear BTS 2017_AAP_08/21 to 10/22,AAP,8/21/2017 4:00,10/23/2017 3:59,PURCHASE,3700074,484,9328.0805,205736,6861,7240,136042.14
US,Johnson & Johnson - US,2239207001,8568728,"Johnson & Johnson - Beauty Essentials New Year, New You Q1 2017 - AAP",AAP,1/2/2017 5:00,2/6/2017 4:59,PURCHASE,16710952,6341,36653.6997,16934,2071,2389,35908.8
US,Kill Cliff - US,2846337001,374939988,Kill Cliff - US_Kill Cliff_Q3Q4 2017_AAP_Fresh_9/25-11/30,AAP,9/25/2017 4:00,12/1/2017 4:59,PURCHASE,2523058,751,7369.6503,860,31,34,630.18
US,Newell Brands,2617294001,128674013,Sunbeam Iron VPC Deal Post Prime Day,AAP,7/12/2017 4:00,7/25/2017 3:59,PURCHASE,9560972,2352,28900.066,4576,517,549,14094.48
US,HMBOS_Titleist,2607111001,76505163,Clubs_July,AAP,7/1/2017 4:00,8/1/2017 3:59,CVR,539354,69,1060.4348,0,0,0,0
US,Redfox - ROIBA (ROIBA),2287214001,11007312,Redfox - SSDA - B01M3MOI3A - SEYK22Y2UKPLWZKHW732VBF2R4 - MOBILEADS - New Sudoku Puzzles Campaign,MOBILE_AD_NETWORK,1/9/2017 8:00,1/23/2017 8:00,CTR,32453,88,7.21,86,0,0,0
US,Brooks Running - US,2441608001,20307280,Brooks Running - US_Brooks 2017 March April AMG_AAP_4/17-4/30,AAP_MOBILE,4/17/2017 4:00,5/1/2017 3:59,CVR,2817471,6037,7900.4231,1368,31,30,3138.28
US,Manhattan Toy - US,2465195001,22223536,Manhattan Toy - US_ManhattanToy_SpringWinkle_2017_AAP_05/05-06/05,AAP_MOBILE,5/5/2017 4:00,6/6/2017 3:59,PURCHASE,3663860,6486,9851.6847,10619,618,621,6921.36
US,MT - Fargo/Valley City,2732285001,290386201,Fargo/Valley City - A/P/C - Murano,AAP,8/11/2017 4:00,9/1/2017 3:59,CTR,6174,5,30.8153,,,,
US,ACDelco,2282072001,10807428,O -NDVB_AD/AM/AT_2017_Ac Delco Retailer Shopper Campaign_Cross Channel,AAP_MOBILE,1/15/2017 5:00,9/1/2017 3:59,NONE,676429,1292,1691.5676,534,73,125,1760.11
US,MA - Erie,2727058001,288239126,Erie - A/P/C - Sentra,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,13353,8,100.1461,,,,
US,Playtika - US,2628157001,143128315,App_DL - Tier2 - Appsflyer - Playtika - Caesars - Jul-Nov 2017 - US - AAP,AAP_MOBILE,7/6/2017 4:00,2/1/2018 4:59,APP_DL,5739475,80879,9266.1519,0,0,0,0
US,Redfox - SPC4R (SPC4R),3026730001,507647036,Redfox - SSDA - B076Y68JJV - 7APZB72SBDLL2RNN3Q34UKUJUM - MOBILEADS - Kids Games free 4 years old -...,MOBILE_AD_NETWORK,10/31/2017 7:00,11/14/2017 8:00,CTR,408437,390,26.59,392,9,9,0
US,BPI Sports - US,2668897001,233425157,BPI Sports - US_2017 January Best BCAA & Best Protein Campaigns_AAP-Net New Customers_08/04-08/31,AAP_MOBILE,8/10/2017 4:00,9/1/2017 3:59,PURCHASE,2053156,3183,7328.2224,7074,648,673,16509.1
US,Adidas - US,2978795001,469989847,Adidas Basketball Dame 4 AMG - AAP SFO GEO,AAP,10/20/2017 4:00,11/11/2017 4:59,PURCHASE,1033192,611,3195.9428,953,28,28,1361.13
US,Iovate Health Sciences International Inc. - US,2413030001,17379673,Iovate Health Sciences International Inc. - US_Iovate - 2017 Q2 Hydroxycut Black Campaign_AAP_4/6-6/30,AAP,4/1/2017 4:00,7/1/2017 3:59,PURCHASE,20373957,3487,43132.3517,4974,176,192,4696.96
US,Redfox - VJ2RC (VJ2RC),2347037001,13809673,Redfox - SSDA - B01N3A86DW - XTQJUZY4SH7ACYA7FX4YCKL3TE - MOBILEADS - Algebra Equation Generator Ca...,MOBILE_AD_NETWORK,2/19/2017 8:00,3/5/2017 8:00,CTR,208074,388,18.94,347,0,0,0
US,MA - Bluefield-Beckley-Oak Hill,2726673001,288021130,Bluefield-Beckley-Oak Hill - A/P/C - Armada,AAP,8/3/2017 4:00,9/1/2017 3:59,CVR,5268,3,43.8806,,,,
US,Qualcomm Technologies Inc. - US,2778850001,314330044,Qualcomm_Qualcomm Q4 2017 Unlocked Cellphones_AAP_9/11-9/30,AAP,9/11/2017 4:00,10/1/2017 3:59,CSR,22351266,5365,65113.6275,24537,454,480,121496.86
US,Redfox - SVAG8 (SVAG8),2432606001,19636722,Redfox - SSDA - B01MQTH5OD - 5NEQYYRRJYT6D5ZRX5AGZ327MM-002 - MOBILEADS - Wedding Salon Campaign,MOBILE_AD_NETWORK,4/10/2017 8:00,5/10/2017 8:00,CTR,2299535,9127,500.71,3085,89,89,0
US,Walt Disney Records,2578063001,59347097,Cars 3 Soundtrack,AAP,6/20/2017 4:00,10/1/2017 3:59,CTR,23577,2,103.5434,3,0,0,0
US,Lawn Doctor - US,2480737001,25664848,Lawn Doctor_AAP_Q1-Q2_2017_AAP,AAP,5/15/2017 4:00,6/16/2017 3:59,CVR,5074562,1742,15318.1981,0,0,0,0
US,Sony Pictures (Theatrical) - US,2596899001,71022898,Sony Pictures (Theatrical) - US_Emoji - Q3_AAP_7/5-7/30,AAP_MOBILE,7/5/2017 4:00,7/31/2017 3:59,CTR,5695395,47177,28498.5466,866,23,23,321.53
US,I health - US,2469830001,22759956,I health - AZO Cranberry-May-June-2017 - AAP,AAP_MOBILE,5/1/2017 4:00,8/1/2017 3:59,CSR,19094647,84697,53534.423,89421,185,211,2447.42
US,3Doodler - US,2991194001,475566676,3Doodler - US_3Doodler Q4 2017_AAP_11/1-12/23,AAP,11/1/2017 4:00,12/24/2017 4:59,PURCHASE,11761305,5225,31338.8672,39532,3218,3492,167795.72
US,SteelSeries - US,2347853001,13858681,SteelSeries - US_SteelSeries - 2017 Plan_AAP_5/18-12/31,AAP,5/18/2017 4:00,1/1/2018 4:59,PURCHASE,6224024,1144,15598.2148,26871,1180,1267,56058.32
US,Bose - US,2482166001,26522095,Bose Purchase –RevolveDEA – Q1Q2 2017 (AAP),AAP_MOBILE,5/5/2017 4:00,6/19/2017 3:59,PURCHASE,2951666,4560,8208.5093,13790,210,216,50383.24
US,Redfox - OMGBS (OMGBS),2453393001,21166512,Redfox - SSDA - B019HHAZVA - FDXRKAZBU4KCAQOHIYU32BYCE4-001 - MOBILEADS - LFWAU-05PNT-E,MOBILE_AD_NETWORK,4/21/2017 7:00,5/5/2017 7:00,CTR,626363,2067,102.21,2450,11,11,0
US,Penguin Random House - US,3116155001,590908724,Penguin Random House - US_PRH_Random House_Q4'17 Campaigns_DAPWB_AAP_Star Wars_11/21-12/22,AAP_MOBILE,11/21/2017 5:00,12/23/2017 4:59,PURCHASE,5273007,7647,13914.6242,6984,729,733,13582.94
US,Pepsi Co - US,2547021001,50457786,PepsiCo - US_PepsiCo Post PD Pantry July 2017_AAP_7/12 - 7/31,AAP,7/12/2017 4:00,8/1/2017 3:59,PURCHASE,2734456,672,9152.6693,21558,16717,22258,104824.18
US,Woodbolt International dba Cellucor - US,2237894001,8462297,FitJoy - Q1 2017 - Megatron - AAP,AAP_MOBILE,1/1/2017 5:00,4/1/2017 3:59,CSR,7099615,24888,20890.6624,25074,79,87,1783.21
US,Redfox - NERIZ (NERIZ),2743757001,296800247,Redfox - SSDA - B074M9YX8D - 3WLSVLYTX2VIXJ3Z7HNJRAH3Q4 - MOBILEADS - Color Match And Catch Campaign 1,MOBILE_AD_NETWORK,8/15/2017 7:00,8/29/2017 7:00,CTR,612035,722,50.02,632,0,0,0
US,Nature's Sleep - US,2464272001,22067402,Ghostbed 2017 H1-AAP Standard - Link Out- 4/28-6/30,AAP_MOBILE,4/28/2017 4:00,7/1/2017 3:59,CVR,7563214,24535,22948.9745,1028,3,3,2625
US,Redfox - POZIR (POZIR),2381196001,15423040,Redfox - SSDA - B01EIUR6YA - ZN2FVFODXBSFRAMLORGTX7BV54 - MOBILEADS - All-in-One Solitaire Campaign,MOBILE_AD_NETWORK,3/12/2017 8:00,3/31/2017 7:00,CTR,66627,217,10.77,13,2,2,0
US,Redfox - TEAHT (TEAHT),2428394001,19271231,Redfox - SSDA - B0160IYMSG - FH6VYSDEMLTNBEWWG5GSTFQKOQ - MOBILEADS - Coloring Campaign - banner,MOBILE_AD_NETWORK,4/7/2017 7:00,4/14/2017 7:00,CTR,835135,1466,100.66,1671,137,137,0
US,Square Enix,2566148001,54873011,Square Enix_Final Fantasy XII HD_Q2Q317_AAP,AAP,6/20/2017 4:00,7/12/2017 3:59,PURCHASE,5204833,1608,11235.4788,29318,1616,1635,80522.04
US,Evl Nutrition - US,2977905001,469553040,Evl Nutrition - US_AAP/RT Q4_AAP eCommerce Remarketing_10/18-11/30,AAP_MOBILE,10/18/2017 4:00,12/1/2017 4:59,PURCHASE,5852337,11781,25699.4759,66250,7870,8145,182640.51
US,Hard Eight Nutrition LLC - US,2623908001,138904712,Hard Eight Nutrition July ASIN RT - Beta Alanine,AAP,7/10/2017 4:00,9/11/2017 3:59,PURCHASE,1159247,448,3532.1844,2379,291,305,6287.76
US,Keen - US,2759628001,304722907,Keen - US_KEEN Fall 2017_AAP_11/01-12/23,AAP,11/1/2017 4:00,12/24/2017 4:59,NONE,77416,43,307.5086,185,1,1,101.21
US,Johnson & Johnson - US,2478442001,24860961,Johnson & Johnson - US_Johnson & Johnson - Neutrogena & Aveeno E-Retail Summer Sun Q2 Q3 2017_AAP_6/5-7/31,AAP_MOBILE,6/5/2017 4:00,9/6/2017 3:59,CSR,8887499,24085,28843.2569,18322,212,255,2937.42
US,MW - Lexington,2732495001,290445610,Lexington - A/P/C - Rogue,AAP,8/11/2017 4:00,9/1/2017 3:59,CTR,27207,4,160.7205,,,,
US,GM Accessories,2947932001,454457324,O-QMQB_AD_2017_GM Accessories_GMC_Amazon Garage DISPLAY Q4,AAP,10/16/2017 4:00,11/2/2017 3:59,CTR,1965423,609,9185.2437,,,,
US,Redfox - GRGKA (GRGKA),2533721001,44909526,Redfox - SSDA - B00BZ17Q8M - MOFHXMPE32ZT7INB4E3GFTWVFM - MOBILEADS - Wonderful Wizard of Oz - Slot...,MOBILE_AD_NETWORK,6/2/2017 7:00,6/16/2017 7:00,CTR,1909295,7581,373.27,8259,51,51,0
US,Universal Music Group - US,2327768001,12903130,Universal Music Group - US_UMG_Alison Krauss_Q1 2017_AAP,AAP,2/10/2017 5:00,2/25/2017 4:59,PURCHASE,3472929,3686,10104.5221,14701,1393,1401,16478.65
US,VF Corporation - VF Imagewear - US,2698401001,261268204,Red Kap - DEAR Test - Q3 2017_AAP_8/1-10/31,AAP_MOBILE,8/1/2017 4:00,11/1/2017 3:59,PURCHASE,1540461,2785,5102.673,8150,492,623,14004.15
US,Pfizer OTC,3068913001,562333106,Q4'17_Nexium_Display_Loyalist_Amzon Nexium Loyalist_Thanksgiving Heavy Up_O-Y0LG,AAP,11/14/2017 5:00,11/29/2017 4:59,PURCHASE,200069,184,1257.5218,2361,724,1017,20409.47
US,MT Colorado Springs/Pueblo,2700189001,264348609,Colorado Springs/Pueblo - A/P/C - Rogue,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,16787,7,100.0944,,,,
US,La Quinta,2409038001,17190742,DPM Reach Bookings - April-May FY17 (linkout roas),AAP_MOBILE,4/1/2017 4:00,11/1/2017 3:59,CVR,9496458,2105,25152.1109,0,0,0,0
US,Redfox - SUBPI (SUBPI),2426462001,19111838,Redfox - SSDA-INVOICE - B01DZW7G4W - XW6MJDADROA3M7CGWEYXRGW2NA - MOBILEADS - Fancy Tale April,MOBILE_AD_NETWORK,4/7/2017 7:00,4/29/2017 7:00,CTR,5353121,23884,1188.98,4360,104,104,0
US,Belkin,2639208001,212200814,Belkin_Belkin Storm Event Q3 2017_AAP_7/15 - 10/20,AAP,7/15/2017 7:00,10/21/2017 6:59,PURCHASE,79862751,11903,179645.9758,201862,21757,35358,665686.79
US,MaryRuth Organics - US,2687836001,247694804,Liquid Probiotics_DEAR_Blend_AAP,AAP,7/31/2017 4:00,1/1/2018 4:59,PURCHASE,5236763,1327,15445.8205,2985,207,213,9571.35
US,Redfox - NF7IZ (NF7IZ),2288880001,11119586,Redfox - SSDA - B01MS1IO4V - MFIE2K6GK4XM5R37BU3JWBUMVE - MOBILEADS - The News In Twos Campaign,MOBILE_AD_NETWORK,1/10/2017 8:00,1/24/2017 8:00,CTR,445300,1201,80.39,509,4,4,0
US,Whirlpool,2263807001,9830966,DIGSHI77654_2017_Whirlpool_Q1_Brand,AAP,1/3/2017 5:00,4/1/2017 3:59,CVR,4000056,1155,13995.4175,0,0,0,0
US,GoPro USD - CA,2829116001,360973287,GoPro USD - CA_GoPro_H6_HolidayCampaign_Q42017_AAP,AAP_MOBILE,10/2/2017 4:00,1/1/2018 4:59,PURCHASE,2048133,5414,5405.0973,5455,96,98,25537.31
US,Funimation Entertainment - US,2669069001,233480778,Code_Geass_AAP,AAP,7/28/2017 4:00,8/12/2017 3:59,PURCHASE,1509390,276,3361.0615,2445,203,205,4989.92
US,Big Heart Pet Brands - US,2198486001,6852414,Big Heart Pet Brands_FY 17_Milk Bone Pill Pockets - AAP,AAP_MOBILE,12/1/2016 5:00,3/1/2017 4:59,PURCHASE,6014113,5752,12322.1939,8820,51,51,877.01
US,Sunjoy Group-US,2678067001,239948980,Sunjoy Group-US_Sunjoy Summer AMG Campaign_AAP_7/28-9/28,AAP,8/8/2017 4:00,9/29/2017 3:59,PURCHASE,3346034,1277,7886.5681,6379,127,130,35900.15
US,VTech,3207606001,685665256,11227 - VT_FY17_2H_Holiday 2017 VTech_ B06X164MZG_GoGo Smart Friends Shimmering Seashell Castle,AAP_MOBILE,12/14/2017 5:00,12/23/2017 4:59,NONE,15675,41,140.3823,51,0,0,0
US,Zhou Nutrition - US,2542381001,48209146,Zhou Nutrition May 2017 ASIN RT - AAP - Thyroid Support,AAP,6/5/2017 4:00,8/6/2017 3:59,NONE,9389520,3353,25011.9658,9820,1246,1325,27937.9
US,Microsoft - US,2759450001,304681579,MSFT_IPro_Office 365 SMB Display_September_AAP,AAP,9/1/2017 4:00,10/1/2017 3:59,CVR,21328960,1383,38918.2147,0,0,0,0
US,Redfox - CP4DJ (CP4DJ),2285111001,10900331,Redfox - SSDA - B01618FPFO - 2XYOG7K3XIASAIJZG7YRNE3HJM - MOBILEADS - Bubble CoCo Campaign #3,MOBILE_AD_NETWORK,1/7/2017 8:00,1/14/2017 8:00,CTR,3600,16,0.99,1,0,0,0
US,NE - New York,2699328001,263067224,New York - A/P/C - Rogue,AAP,8/3/2017 4:00,10/1/2017 3:59,CTR,3175833,799,16135.852,,,,
US,MW - Cleveland,2700044001,264035516,Cleveland - A/P/C - Titan,AAP,8/3/2017 4:00,10/1/2017 3:59,CTR,48563,17,259.8689,,,,
US,Ubisoft,3117278001,591519870,FY18_US_WOFJ_LAUN_HolidaySupport,AAP_MOBILE,11/23/2017 5:00,11/26/2017 4:59,PURCHASE,130672,243,1164.332,288,14,14,291.02
US,MA - Salisbury,2723537001,286465942,Salisbury - A/P/C - Armada,AAP,8/3/2017 4:00,9/1/2017 3:59,CVR,9950,8,88.2699,,,,
US,MW - Columbus - Oh,2705101001,269803508,Columbus - Oh - A/P/C - Murano,AAP,8/4/2017 4:00,10/1/2017 3:59,CTR,94041,32,452.5214,,,,
US,Mattel - US,2389324001,15908594,Mattel_Hot Wheels Spring 2017_AAP,AAP_MOBILE,3/20/2017 4:00,4/17/2017 3:59,NONE,4955140,6125,9118.2526,8907,211,214,5250.66
US,Clorox,2895110001,401180794,Clorox_Off to College Sponsorship - Brita_AAP_Test Weight Watchers_September,AAP,9/26/2017 4:00,10/1/2017 3:59,NONE,216799,11,437.4221,6,0,0,0
US,Fox Home Entertainment - US,2281978001,10804492,Fox Home Entertainment - US_FOX HE_ Trolls DHD_ Q12017_AAP_1/24-2/6,AAP_MOBILE,1/24/2017 5:00,2/7/2017 4:59,PURCHASE,1691925,775,2963.3497,59812,4396,4409,65815.03
US,Philips Automotive,2281659001,10800152,Phillips 2017 Amazon Automotive Jan. 2017,AAP,1/5/2017 5:00,2/1/2017 4:59,CVR,1031182,916,6192.165,0,0,0,0
US,Helen of Troy - US,2352374001,14128723,Helen of Troy- US_Infusium 23 Feb 2017 Investment_AAP_2/23 - 3/23_Revised,AAP,2/23/2017 5:00,3/24/2017 3:59,CTR,5787843,2998,14096.509,3239,28,29,364.58
US,California Pizza Kitchen,3176943001,667906754,FRWD - Gift Cards - Display - FY17 vF,AAP,12/6/2017 5:00,12/31/2017 4:59,PURCHASE,367358,100,2152.565,104,1,1,50
US,Clorox - Glad,2372058001,14973337,GLT - Glad Trash Strength | FY17 JFM | BT | US | FF Amazon | DIS | Mobile,AAP,3/7/2017 5:00,3/27/2017 3:59,CTR,2767583,3969,10929.7468,3852,5,6,95.88
US,Redfox - FUPC2 (FUPC2),2344650001,13717037,Redfox - SSDA - B017RMKSXC - TJW7HSKEKWO7Y4VWCWP2I4N6XQ-001 - MOBILEADS - Real Vegas Slots Campaign,MOBILE_AD_NETWORK,2/17/2017 8:00,3/3/2017 8:00,CTR,1451399,6213,501.8,14270,496,496,0
US,Ozobot - US,2965085001,460962849,Ozobot - US_Ozobot_Q4Holiday_2017_AAP eCommerce Remarketing_11/01-12/22 - [CANCELLED],AAP_MOBILE,11/1/2017 4:00,12/23/2017 4:59,PURCHASE,7417544,12419,24769.5158,19369,1053,1131,66086.22
US,Vida Shoes International - US,2678780001,241978609,Carters/OshKosh BTS 2017_AAP,AAP,8/16/2017 4:00,10/1/2017 3:59,PURCHASE,6772757,1468,14967.3185,3174,151,155,3562.39
US,Redfox - RAG8F (RAG8F),2555310001,52492747,Redfox - SSDA - B01BDP76RK - TL36KMHW5CKKBV443ORFACJ3OA - MOBILEADS - Cutie Riot Campaign,MOBILE_AD_NETWORK,6/10/2017 7:00,6/17/2017 7:00,CTR,87637,152,10.57,201,4,4,0
US,Redfox - OMGBS (OMGBS),2481284001,25755350,Redfox - SSDA - B019HHAZVA - FDXRKAZBU4KCAQOHIYU32BYCE4-002 - MOBILEADS - LFWAU-05PNT-E,MOBILE_AD_NETWORK,5/5/2017 7:00,5/19/2017 7:00,CTR,525292,1577,77.37,1739,9,9,0
US,Oculus - US,2952744001,456507347,Oculus_Rift P8-OCT Segment_Q42017_PSA_AAP_10/11-10/31,AAP,10/11/2017 19:00,11/1/2017 3:59,CVR,6301481,1236,18607.6811,2054,59,64,16452.39
US,Cincinnati Region Toyota Dealers Association - US,2261352001,9750035,Cincinnati Region Toyota Dealers Association - US_CRTDAA Q1 2017_AAP,AAP,1/1/2017 5:00,4/1/2017 3:59,NONE,11835196,10659,53104.7101,0,0,0,0
US,The Sak - US,2482450001,26631657,The Sak - US_The Sak Spring 2017_AAP_5/18-6/20,AAP,5/18/2017 4:00,6/21/2017 3:59,PURCHASE,8617819,4625,22048.0551,7985,71,71,5004.67
